#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
93379at50557_103372_0:002590|STRG.7107.1:74-1069|+    -            332 93379at50557         -            231  6.1e-109  361.9   0.5   1   1  3.4e-110  3.3e-108  359.5   0.5     2   225    46   306    45   325 0.89 -
93379at50557_37001_0:0007ab|STRG.8533.1:230-1096|+    -            289 93379at50557         -            231   2.8e-62  209.2   1.4   1   1   1.4e-63   1.3e-61  207.0   1.4     3   226     7   271     5   277 0.83 -
93379at50557_136037_0:0013df|STRG.12525.1:405-1346|+  -            314 93379at50557         -            231     4e-56  189.1   1.0   1   1   1.4e-56   1.4e-54  184.1   1.0     2   217    27   287    26   295 0.83 -
93379at50557_609295_0:002525|STRG.9922.1:6-941|+      -            312 93379at50557         -            231   3.6e-54  182.7   4.1   1   1   8.1e-55   7.8e-53  178.3   4.1     2   224    11   290    10   294 0.78 -
93379at50557_28588_0:000c70|STRG.9925.1:454-1374|+    -            307 93379at50557         -            231   9.5e-50  168.2   5.5   1   1   2.4e-50   2.3e-48  163.7   5.5     3   225     7   284     5   288 0.77 -
93379at50557_28588_0:000c70|STRG.9925.3:166-1089|+    -            308 93379at50557         -            231   1.1e-49  168.0   5.6   1   1   2.8e-50   2.8e-48  163.5   5.6     3   225     7   285     5   289 0.76 -
93379at50557_77166_0:00303f|STRG.10266.2:173-1114|+   -            314 93379at50557         -            231   1.1e-47  161.6   5.3   1   1     2e-48   1.9e-46  157.4   5.3     2   218    11   284    10   291 0.77 -
93379at50557_441921_0:000194|STRG.10266.3:170-1176|+  -            305 93379at50557         -            231   4.2e-46  156.3   4.5   1   1   8.2e-47   7.9e-45  152.2   4.5     2   218    12   285    11   290 0.77 -
93379at50557_219809_0:002a60|STRG.15213.1:528-1403|+  -            292 93379at50557         -            231   4.7e-44  149.6   0.2   1   1   9.4e-44   9.1e-42  142.1   0.2     3   218    12   268    10   278 0.79 -
93379at50557_219809_0:002a60|STRG.15213.2:475-1350|+  -            292 93379at50557         -            231   4.7e-44  149.6   0.2   1   1   9.4e-44   9.1e-42  142.1   0.2     3   218    12   268    10   278 0.79 -
93379at50557_219809_0:002a60|STRG.15213.3:561-1436|+  -            292 93379at50557         -            231   4.7e-44  149.6   0.2   1   1   9.4e-44   9.1e-42  142.1   0.2     3   218    12   268    10   278 0.79 -
