#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
65618at50557_520822_0:000026|STRG.5628.1:215-1498|+     -            428 65618at50557         -            344  2.8e-154  512.3   2.0   1   1  3.3e-156  1.1e-153  510.4   2.0     2   340    23   418    22   422 0.90 -
60961at50557_34720_0:0017d0|STRG.6125.1:92-1423|+       -            444 65618at50557         -            344   2.6e-40  137.6   0.0   1   2   2.4e-19   7.7e-17   60.4   0.0    13   103    53   150    37   156 0.86 -
60961at50557_34720_0:0017d0|STRG.6125.1:92-1423|+       -            444 65618at50557         -            344   2.6e-40  137.6   0.0   2   2   8.2e-24   2.6e-21   75.1   0.0     3   109   167   293   165   296 0.79 -
60961at50557_54969_0:0007af|STRG.5131.1:481-1179|+      -            233 65618at50557         -            344   1.6e-39  135.0   0.0   1   2   3.4e-25   1.1e-22   79.6   0.0     5    98     7   111     4   125 0.83 -
60961at50557_54969_0:0007af|STRG.5131.1:481-1179|+      -            233 65618at50557         -            344   1.6e-39  135.0   0.0   2   2   2.9e-17   9.2e-15   53.5   0.0     9    92   137   232   129   233 0.81 -
60961at50557_41427_0:00202e|STRG.3941.2:242-1339|+      -            366 65618at50557         -            344   9.1e-35  119.3   4.7   1   3   8.3e-12   2.6e-09   35.6   0.1    16   107    51   149    39   156 0.82 -
60961at50557_41427_0:00202e|STRG.3941.2:242-1339|+      -            366 65618at50557         -            344   9.1e-35  119.3   4.7   2   3   2.4e-14   7.5e-12   44.0   0.1    15    74   159   221   149   228 0.88 -
60961at50557_41427_0:00202e|STRG.3941.2:242-1339|+      -            366 65618at50557         -            344   9.1e-35  119.3   4.7   3   3   2.4e-13   7.6e-11   40.7   0.1    13   101   270   364   259   366 0.78 -
60961at50557_41427_0:00202e|STRG.3941.1:62-937|+        -            292 65618at50557         -            344   1.1e-26   92.7   1.1   1   3   0.00041      0.13   10.3   0.0    16   112     4   105     1   108 0.78 -
60961at50557_41427_0:00202e|STRG.3941.1:62-937|+        -            292 65618at50557         -            344   1.1e-26   92.7   1.1   2   3   5.6e-12   1.8e-09   36.2   0.1    16   107   111   209   101   216 0.82 -
60961at50557_41427_0:00202e|STRG.3941.1:62-937|+        -            292 65618at50557         -            344   1.1e-26   92.7   1.1   3   3   1.4e-14   4.4e-12   44.7   0.2    15    74   219   281   202   285 0.86 -
65618at50557_29053_0:00095b|STRG.4445.1:147-821|+       -            225 65618at50557         -            344   7.9e-21   73.5   0.0   1   2   1.5e-22   4.7e-20   70.9   0.0     3   108    21   140    19   147 0.84 -
65618at50557_29053_0:00095b|STRG.4445.1:147-821|+       -            225 65618at50557         -            344   7.9e-21   73.5   0.0   2   2      0.48   1.5e+02    0.2   0.1   258   289   172   203   163   216 0.78 -
65618at50557_110193_0:0020cd|STRG.15177.1:336-1025|+    -            230 65618at50557         -            344   1.3e-19   69.5   0.0   1   1   5.4e-22   1.7e-19   69.1   0.0    16   108    10   111     1   150 0.86 -
65618at50557_29031_0:0021aa|STRG.15322.1:215-574|+      -            120 65618at50557         -            344   2.2e-17   62.1   0.0   1   1   7.4e-20   2.4e-17   62.1   0.0    10    96    10   104     1   118 0.77 -
65618at50557_29031_0:0021aa|STRG.15322.2:215-574|+      -            120 65618at50557         -            344   2.2e-17   62.1   0.0   1   1   7.4e-20   2.4e-17   62.1   0.0    10    96    10   104     1   118 0.77 -
60961at50557_7536_0:0031ae|STRG.3942.1:581-934|+        -            118 65618at50557         -            344   4.8e-17   61.1   0.1   1   1   1.7e-19   5.4e-17   60.9   0.1    16    93    24   109     8   117 0.84 -
138527at50557_108931_0:000614|STRG.5131.1:835-1176|+    -            114 65618at50557         -            344   2.1e-15   55.7   0.0   1   1   7.1e-18   2.3e-15   55.6   0.0     9    91    19   113    11   114 0.81 -
65618at50557_64459_0:000660|STRG.16625.2:263-1108|+     -            282 65618at50557         -            344   2.9e-13   48.6   0.0   1   1   1.5e-15   4.6e-13   48.0   0.0    16   140    15   161     1   171 0.73 -
65618at50557_64459_0:000660|STRG.16625.1:264-1157|+     -            298 65618at50557         -            344     4e-13   48.2   0.1   1   1     2e-15   6.3e-13   47.5   0.1    16   113    15   126     1   167 0.75 -
138527at50557_1049336_0:004c49|STRG.4445.1:1179-1463|+  -             95 65618at50557         -            344   2.6e-12   45.5   0.0   1   1     9e-15   2.9e-12   45.3   0.0    15    73    36    95    23    95 0.84 -
138527at50557_29053_0:0022e2|STRG.8684.1:183-482|+      -            100 65618at50557         -            344   3.2e-11   41.9   0.0   1   1   1.2e-13   3.8e-11   41.7   0.0     8    78     8    78     3    86 0.91 -
60961at50557_104452_0:000511|STRG.17838.2:380-703|+     -            108 65618at50557         -            344   7.5e-10   37.4   0.4   1   1   2.8e-12   8.9e-10   37.2   0.4    16    76    32    98    17   103 0.82 -
60961at50557_104452_0:000511|STRG.17838.3:302-625|+     -            108 65618at50557         -            344   7.5e-10   37.4   0.4   1   1   2.8e-12   8.9e-10   37.2   0.4    16    76    32    98    17   103 0.82 -
138527at50557_7029_0:001a95|STRG.17129.1:175-474|+      -            100 65618at50557         -            344   2.9e-08   32.2   0.1   1   1   1.1e-10   3.5e-08   31.9   0.1    17    77    17    77     6    82 0.90 -
138527at50557_1049336_0:004c49|STRG.20054.1:1060-1257|+ -             66 65618at50557         -            344   5.7e-08   31.2   0.2   1   1     2e-10   6.3e-08   31.1   0.2    20    77     4    61     1    64 0.96 -
138527at50557_1049336_0:004c49|STRG.20054.2:680-877|+   -             66 65618at50557         -            344   5.7e-08   31.2   0.2   1   1     2e-10   6.3e-08   31.1   0.2    20    77     4    61     1    64 0.96 -
138527at50557_1049336_0:004c49|STRG.20054.3:689-886|+   -             66 65618at50557         -            344   5.7e-08   31.2   0.2   1   1     2e-10   6.3e-08   31.1   0.2    20    77     4    61     1    64 0.96 -
138527at50557_1049336_0:004c49|STRG.20054.4:673-870|+   -             66 65618at50557         -            344   5.7e-08   31.2   0.2   1   1     2e-10   6.3e-08   31.1   0.2    20    77     4    61     1    64 0.96 -
138527at50557_1049336_0:004c49|STRG.20054.5:674-871|+   -             66 65618at50557         -            344   5.7e-08   31.2   0.2   1   1     2e-10   6.3e-08   31.1   0.2    20    77     4    61     1    64 0.96 -
138527at50557_103372_0:00284e|STRG.20055.1:80-496|+     -            139 65618at50557         -            344   1.1e-07   30.3   0.0   1   1   3.7e-10   1.2e-07   30.2   0.0    19    78    54   114    34   135 0.87 -
92898at50557_103372_0:00055a|STRG.3345.1:377-1180|+     -            268 65618at50557         -            344   3.5e-07   28.6   0.0   1   1     2e-09   6.3e-07   27.8   0.0    17    72   144   201   133   236 0.80 -
138527at50557_217634_0:002b14|STRG.15339.1:190-429|+    -             80 65618at50557         -            344     1e-06   27.1   0.0   1   1   3.4e-09   1.1e-06   27.0   0.0    19    78     9    70     1    77 0.88 -
138527at50557_121225_0:001e16|STRG.3424.2:774-1130|+    -            119 65618at50557         -            344   1.7e-05   23.1   0.0   1   1   5.7e-08   1.8e-05   23.0   0.0    19    77    23    81     5   111 0.87 -
138527at50557_121225_0:001e16|STRG.3424.3:680-1036|+    -            119 65618at50557         -            344   1.7e-05   23.1   0.0   1   1   5.7e-08   1.8e-05   23.0   0.0    19    77    23    81     5   111 0.87 -
138527at50557_121225_0:001e16|STRG.3424.4:79-435|+      -            119 65618at50557         -            344   1.7e-05   23.1   0.0   1   1   5.7e-08   1.8e-05   23.0   0.0    19    77    23    81     5   111 0.87 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/65618at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
